Sample	Label
signer90_sample94	1221 
signer90_sample95	1229 
signer90_sample98	1393 
signer91_sample1	32 
signer91_sample3	117 
signer91_sample4	184 
signer91_sample7	240 
signer91_sample8	352 
signer91_sample9	359 
signer91_sample10	365 
signer91_sample14	549 
signer91_sample15	589 
signer91_sample16	644 
signer91_sample17	810 
signer91_sample18	829 
signer91_sample19	890 
signer91_sample20	978 
signer91_sample21	1068 
signer91_sample22	1107 
signer91_sample23	1241 
signer91_sample24	1241 
signer92_sample1	14 
signer92_sample2	56 
signer92_sample3	109 
signer92_sample7	359 
signer92_sample9	453 
signer92_sample14	854 
signer92_sample15	1051 
signer92_sample16	1216 
signer92_sample18	1406 
signer92_sample19	1644 
signer93_sample2	16 
signer93_sample3	48 
signer93_sample4	100 
signer93_sample5	133 
signer93_sample7	334 
signer93_sample8	351 
signer93_sample9	462 
signer93_sample13	619 
signer93_sample14	628 
signer93_sample15	746 
signer93_sample16	784 
signer93_sample18	955 
signer93_sample19	959 
signer93_sample20	1027 
signer93_sample21	1029 
signer93_sample22	1037 
signer93_sample23	1071 
signer93_sample24	1194 
signer93_sample25	1596 
signer94_sample1	1 
signer94_sample2	5 
signer94_sample3	38 
signer94_sample7	114 
signer94_sample11	209 
signer94_sample12	275 
signer94_sample13	282 
signer94_sample14	382 
signer94_sample15	384 
signer94_sample16	385 
signer94_sample18	393 
signer94_sample19	398 
signer94_sample21	539 
signer94_sample23	679 
signer94_sample25	705 
signer94_sample27	883 
signer94_sample28	1114 
signer94_sample29	1118 
signer94_sample30	1126 
signer94_sample31	1395 
signer94_sample33	1417 
signer95_sample1	82 
signer95_sample2	267 
signer95_sample3	369 
signer95_sample4	379 
signer95_sample5	381 
signer95_sample6	384 
signer95_sample7	520 
signer95_sample8	521 
signer95_sample9	547 
signer95_sample10	680 
signer95_sample12	870 
signer95_sample13	1101 
signer96_sample2	118 
signer96_sample3	160 
signer96_sample5	215 
signer96_sample8	283 
signer96_sample9	291 
signer96_sample10	414 
signer96_sample11	414 
signer96_sample12	414 
signer96_sample13	414 
signer96_sample14	556 
signer96_sample16	716 
signer96_sample19	1141 
signer96_sample20	1145 
signer96_sample21	1147 
signer96_sample22	1148 
signer96_sample23	1154 
signer96_sample28	1443 
signer97_sample1	25 
signer97_sample2	45 
signer97_sample3	45 
signer97_sample6	223 
signer97_sample7	224 
signer97_sample9	296 
signer97_sample10	297 
signer97_sample11	300 
signer97_sample12	301 
signer97_sample13	306 
signer97_sample14	413 
signer97_sample15	416 
signer97_sample16	419 
signer97_sample18	421 
signer97_sample20	425 
signer97_sample21	564 
signer97_sample22	565 
signer97_sample24	736 
signer97_sample26	923 
signer97_sample28	927 
signer97_sample29	930 
signer97_sample30	1165 
signer97_sample31	1166 
signer97_sample32	1172 
signer97_sample41	1818 
signer97_sample42	1818 
signer97_sample47	1848 
signer98_sample1	37 
signer98_sample2	73 
signer98_sample3	99 
signer98_sample4	99 
signer98_sample5	99 
signer98_sample6	99 
signer98_sample8	250 
signer98_sample9	335 
signer98_sample10	386 
signer98_sample11	388 
signer98_sample12	392 
signer98_sample13	459 
signer98_sample15	466 
signer98_sample16	466 
signer98_sample17	527 
signer98_sample18	530 
signer98_sample19	530 
signer98_sample20	614 
signer98_sample21	617 
signer98_sample22	683 
signer98_sample25	789 
signer98_sample27	872 
signer98_sample29	962 
signer98_sample32	1018 
signer98_sample33	1019 
signer98_sample34	1023 
signer98_sample35	1031 
signer98_sample36	1109 
signer99_sample1	34 
signer99_sample2	36 
signer99_sample3	56 
signer99_sample5	112 
signer99_sample7	188 
signer99_sample8	197 
signer99_sample9	200 
signer99_sample10	380 
signer99_sample11	406 
signer99_sample12	672 
signer99_sample15	1059 
signer99_sample16	1077 
signer99_sample17	1078 
signer99_sample18	1082 
signer99_sample19	1092 
signer100_sample1	47 
signer100_sample2	102 
signer100_sample3	134 
signer100_sample4	189 
signer100_sample5	343 
signer100_sample6	453 
signer100_sample7	454 
signer100_sample8	455 
signer100_sample9	468 
signer100_sample10	470 
signer100_sample13	606 
signer100_sample18	794 
signer100_sample19	796 
signer100_sample20	798 
signer100_sample21	1030 
signer100_sample22	1272 
signer101_sample1	67 
signer101_sample2	68 
signer101_sample3	93 
signer101_sample4	94 
signer101_sample5	108 
signer101_sample6	166 
signer101_sample8	207 
signer101_sample10	230 
signer101_sample11	236 
signer101_sample12	313 
signer101_sample13	314 
signer101_sample14	316 
signer101_sample15	437 
signer101_sample19	580 
signer101_sample22	837 
signer101_sample23	881 
signer101_sample24	946 
signer101_sample25	950 
signer101_sample26	957 
signer101_sample27	1065 
signer101_sample28	1066 
signer101_sample29	1187 
signer101_sample30	1199 
signer101_sample33	1481 
signer101_sample34	1481 
signer101_sample39	1872 
signer102_sample2	20 
signer102_sample4	58 
signer102_sample6	84 
signer102_sample7	84 
signer102_sample8	108 
signer102_sample9	149 
signer102_sample10	193 
signer102_sample12	269 
signer102_sample13	270 
signer102_sample14	270 
signer102_sample16	377 
signer102_sample17	505 
signer102_sample18	505 
signer102_sample21	516 
signer102_sample22	552 
signer102_sample24	675 
signer102_sample25	678 
signer102_sample27	842 
signer102_sample28	865 
signer102_sample29	1083 
signer102_sample30	1094 
signer102_sample31	1095 
signer102_sample32	1242 
signer103_sample1	71 
signer103_sample2	72 
signer103_sample4	129 
signer103_sample8	219 
signer103_sample9	237 
signer103_sample10	241 
signer103_sample11	241 
signer103_sample12	318 
signer103_sample13	321 
signer103_sample14	323 
signer103_sample15	562 
signer103_sample18	752 
signer103_sample19	759 
signer103_sample20	762 
signer103_sample21	764 
signer103_sample24	919 
signer103_sample25	964 
signer103_sample26	966 
signer103_sample28	982 
signer103_sample29	1095 
signer103_sample30	1202 
signer103_sample31	1206 
signer103_sample32	1211 
signer103_sample33	1219 
signer103_sample34	1220 
signer105_sample1	569 
signer105_sample2	1017 
signer105_sample3	1117 
signer106_sample3	115 
signer106_sample4	154 
signer106_sample5	154 
signer106_sample7	207 
signer106_sample8	208 
signer106_sample9	284 
signer106_sample10	285 
signer106_sample12	398 
signer106_sample13	400 
signer106_sample18	546 
signer106_sample19	551 
signer106_sample22	696 
signer106_sample23	702 
signer106_sample25	885 
signer106_sample27	893 
signer106_sample28	1121 
signer106_sample29	1124 
signer106_sample30	1127 
signer106_sample35	1754 
signer107_sample1	27 
signer107_sample2	101 
signer107_sample3	1026 
signer108_sample1	97 
signer108_sample2	243 
signer108_sample3	243 
signer108_sample4	324 
signer108_sample5	325 
signer108_sample6	447 
signer108_sample7	776 
signer108_sample8	984 
signer108_sample9	986 
signer108_sample10	988 
signer108_sample11	1234 
signer108_sample12	1235 
signer108_sample14	1539 
signer109_sample1	0 
signer109_sample3	1 
signer109_sample4	2 
signer109_sample5	3 
signer109_sample6	8 
signer109_sample7	10 
signer109_sample8	11 
signer109_sample14	21 
signer109_sample16	26 
signer109_sample18	41 
signer109_sample19	43 
signer109_sample20	47 
signer109_sample21	52 
signer109_sample23	61 
signer109_sample24	62 
signer109_sample27	73 
signer109_sample28	74 
signer109_sample29	83 
signer109_sample30	91 
signer109_sample32	110 
signer109_sample33	116 
signer109_sample36	124 
signer109_sample37	129 
signer109_sample38	132 
signer109_sample41	146 
signer109_sample44	175 
signer109_sample45	177 
signer109_sample46	191 
signer109_sample48	212 
signer109_sample49	223 
signer109_sample50	224 
signer109_sample51	226 
signer109_sample52	245 
signer109_sample53	248 
signer109_sample54	277 
signer109_sample55	286 
signer109_sample56	298 
signer109_sample58	323 
signer109_sample59	326 
signer109_sample60	330 
signer109_sample61	348 
signer109_sample62	388 
signer109_sample63	431 
signer109_sample64	432 
signer109_sample65	433 
signer109_sample66	450 
signer109_sample67	482 
signer109_sample68	493 
signer109_sample69	535 
signer109_sample70	688 
signer109_sample71	709 
signer109_sample72	766 
signer109_sample73	803 
signer109_sample74	831 
signer109_sample75	884 
signer109_sample76	924 
signer109_sample77	995 
signer109_sample78	1019 
signer109_sample80	1161 
signer109_sample82	1417 
signer109_sample83	1420 
signer109_sample84	1475 
signer109_sample85	1564 
signer110_sample1	0 
signer110_sample2	4 
signer110_sample3	6 
signer110_sample5	40 
signer110_sample6	49 
signer110_sample8	63 
signer110_sample9	65 
signer110_sample11	69 
signer110_sample12	80 
signer110_sample13	87 
signer110_sample14	92 
signer110_sample15	94 
signer110_sample16	104 
signer110_sample17	113 
signer110_sample19	201 
signer110_sample21	242 
signer110_sample22	254 
signer110_sample23	275 
signer110_sample24	293 
signer110_sample25	476 
signer110_sample26	568 
signer110_sample27	898 
signer110_sample28	905 
signer111_sample1	7 
signer111_sample2	27 
signer111_sample3	33 
signer111_sample4	43 
signer111_sample5	55 
signer111_sample8	95 
signer111_sample10	115 
signer111_sample12	164 
signer111_sample13	166 
signer111_sample15	322 
signer111_sample16	482 
signer111_sample17	779 
signer115_sample3	18 
signer115_sample5	64 
signer115_sample9	131 
signer115_sample14	212 
signer115_sample15	222 
signer115_sample16	234 
signer115_sample17	245 
signer115_sample19	260 
signer115_sample20	264 
signer115_sample21	286 
signer115_sample22	293 
signer115_sample23	326 
signer115_sample24	329 
signer115_sample25	332 
signer115_sample26	333 
signer115_sample27	334 
signer115_sample30	399 
signer115_sample31	400 
signer115_sample32	406 
signer115_sample33	445 
signer115_sample34	459 
signer115_sample35	479 
signer115_sample36	493 
signer115_sample37	545 
signer115_sample38	581 
signer115_sample39	588 
signer115_sample40	594 
signer115_sample41	615 
signer115_sample42	625 
signer115_sample43	634 
signer115_sample44	686 
signer115_sample46	736 
signer115_sample47	747 
signer115_sample48	751 
signer115_sample49	776 
signer115_sample50	816 
signer115_sample51	821 
signer115_sample52	834 
signer115_sample53	892 
signer115_sample54	901 
signer115_sample55	912 
signer115_sample56	973 
signer115_sample57	1112 
signer115_sample58	1155 
signer115_sample59	1276 
signer116_sample1	20 
signer116_sample4	38 
signer116_sample8	59 
signer116_sample11	206 
signer116_sample12	257 
signer116_sample13	259 
signer116_sample14	280 
signer116_sample15	378 
signer116_sample16	380 
signer116_sample17	491 
signer116_sample18	566 
signer116_sample19	653 
signer116_sample20	774 
signer116_sample21	916 
signer116_sample22	932 
signer116_sample23	944 
signer116_sample24	1037 
signer116_sample25	1110 
signer116_sample26	1152 
signer117_sample3	240 
signer117_sample4	243 
signer117_sample5	265 
signer117_sample7	373 
signer117_sample8	450 
signer117_sample10	497 
signer117_sample11	518 
signer117_sample12	535 
signer117_sample13	596 
signer117_sample14	606 
signer117_sample15	608 
signer117_sample17	658 
signer117_sample18	950 
signer117_sample19	1002 
signer117_sample20	1079 
signer117_sample21	1098 
signer117_sample22	1125 
signer117_sample23	1224 
signer117_sample24	1241 
signer118_sample1	0 
signer118_sample3	7 
signer118_sample15	36 
signer118_sample17	57 
signer118_sample19	67 
signer118_sample34	156 
signer118_sample39	187 
signer118_sample40	199 
signer118_sample41	209 
signer118_sample42	214 
signer118_sample43	225 
signer118_sample44	226 
signer118_sample45	311 
signer118_sample46	317 
signer118_sample47	336 
signer118_sample48	345 
signer118_sample49	346 
signer118_sample51	382 
signer118_sample52	383 
signer118_sample53	384 
signer118_sample54	429 
signer118_sample55	569 
signer118_sample56	572 
signer118_sample57	639 
signer118_sample58	654 
signer118_sample59	681 
signer118_sample60	710 
signer118_sample61	715 
signer118_sample63	763 
signer118_sample64	793 
signer118_sample65	855 
signer118_sample66	857 
signer118_sample67	869 
signer118_sample68	961 
signer118_sample69	996 
signer118_sample70	1015 
signer118_sample71	1018 
signer118_sample72	1024 
signer118_sample73	1030 
signer118_sample74	1076 
signer118_sample75	1117 
signer118_sample76	1118 
signer118_sample77	1176 
signer118_sample78	1221 
signer118_sample79	1223 
signer118_sample80	1229 
signer119_sample1	56 
signer119_sample3	205 
signer119_sample4	364 
signer119_sample5	602 
signer119_sample6	691 
signer121_sample2	0 
signer121_sample4	3 
signer121_sample5	4 
signer121_sample6	4 
signer121_sample7	8 
signer121_sample8	9 
signer121_sample9	10 
signer121_sample11	16 
signer121_sample12	19 
signer121_sample16	23 
signer121_sample18	26 
signer121_sample20	27 
signer121_sample24	49 
signer121_sample25	50 
signer121_sample26	50 
signer121_sample27	52 
signer121_sample28	53 
signer121_sample30	58 
signer121_sample31	60 
signer121_sample32	62 
signer121_sample33	63 
signer121_sample34	67 
signer121_sample35	70 
signer121_sample36	72 
signer121_sample37	73 
signer121_sample38	78 
signer121_sample39	78 
signer121_sample40	79 
signer121_sample44	86 
signer121_sample47	92 
signer121_sample48	93 
signer121_sample49	94 
signer121_sample50	97 
signer121_sample52	102 
signer121_sample54	104 
signer121_sample56	114 
signer121_sample57	116 
signer121_sample59	121 
signer121_sample60	124 
signer121_sample61	125 
signer121_sample63	130 
signer121_sample64	132 
signer121_sample65	134 
signer121_sample67	137 
signer121_sample69	139 
signer121_sample71	146 
signer121_sample72	148 
signer121_sample74	154 
signer121_sample75	155 
signer121_sample76	156 
signer121_sample77	157 
signer121_sample78	158 
signer121_sample81	169 
signer121_sample83	178 
signer121_sample84	182 
signer121_sample85	185 
signer121_sample86	189 
signer121_sample87	198 
signer121_sample89	202 
signer121_sample90	206 
signer121_sample91	214 
signer121_sample93	220 
signer121_sample95	222 
signer121_sample98	231 
signer121_sample99	232 
signer121_sample100	232 
signer121_sample101	233 
signer121_sample102	234 
signer121_sample103	237 
signer121_sample104	242 
signer121_sample105	243 
signer121_sample106	246 
signer121_sample107	248 
signer121_sample108	252 
signer121_sample109	256 
signer121_sample110	260 
signer121_sample111	261 
signer121_sample112	268 
signer121_sample113	270 
signer121_sample114	273 
signer121_sample115	274 
signer121_sample116	277 
signer121_sample117	278 
signer121_sample118	283 
signer121_sample119	288 
signer121_sample120	290 
signer121_sample121	295 
signer121_sample122	297 
signer121_sample123	299 
signer121_sample124	300 
signer121_sample125	303 
signer121_sample126	304 
signer121_sample127	305 
signer121_sample128	305 
signer121_sample129	306 
signer121_sample130	307 
signer121_sample131	308 
signer121_sample132	316 
signer121_sample133	322 
signer121_sample134	327 
signer121_sample135	336 
signer121_sample136	337 
signer121_sample137	338 
signer121_sample138	344 
signer121_sample139	350 
signer121_sample140	353 
signer121_sample141	357 
signer121_sample142	360 
signer121_sample143	363 
signer121_sample144	364 
signer121_sample145	366 
signer121_sample146	367 
signer121_sample147	368 
signer121_sample148	369 
signer121_sample149	382 
signer121_sample150	391 
signer121_sample151	394 
signer121_sample152	396 
signer121_sample153	398 
signer121_sample154	399 
signer121_sample155	400 
signer121_sample156	401 
signer121_sample157	402 
signer121_sample158	404 
signer121_sample160	420 
signer121_sample161	422 
signer121_sample162	425 
signer121_sample163	426 
signer121_sample164	427 
signer121_sample165	429 
signer121_sample166	430 
signer121_sample167	438 
signer121_sample168	442 
signer121_sample169	450 
signer121_sample170	453 
signer121_sample171	454 
signer121_sample172	455 
signer121_sample173	458 
signer121_sample174	459 
signer121_sample175	462 
signer121_sample176	463 
signer121_sample177	467 
signer121_sample178	470 
signer121_sample179	478 
signer121_sample180	479 
signer121_sample181	481 
signer121_sample182	508 
signer121_sample183	515 
signer121_sample184	522 
signer121_sample185	525 
